factor_id,name,scope,category_path,unit,gas,value_kgco2e_per_unit,geography,publication_year,source,source_version,licence,retrieved_on
desnz.2025.27_306_3111_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2,1.02764,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CH4,0.00018,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3111_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,N2O,0.00855,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2e,0.94959,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CO2,0.94086,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,CH4,0.00018,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3112_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>3.5 - 7.5 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes),miles,N2O,0.00855,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_14_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CO2e,0.31477,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_14_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CO2,0.31216,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_14_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CH4,6e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_14_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,N2O,0.00255,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_14_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CO2e,0.17689,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_14_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CO2,0.17559,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_14_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CH4,2e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_14_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,N2O,0.00128,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_14_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CO2e,0.43306,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_14_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CO2,0.42923,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_14_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,CH4,8e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_14_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),tonne.km,N2O,0.00375,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2e,0.65559,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2,0.64897,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CH4,0.00013,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,N2O,0.00648,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2e,0.7483,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2,0.74168,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CH4,0.00013,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,N2O,0.00648,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2e,0.84101,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2,0.83439,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CH4,0.00013,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,N2O,0.00648,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_4_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2e,0.72049,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_4_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CO2,0.71387,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_4_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,CH4,0.00013,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_4_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),km,N2O,0.00648,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2e,1.05508,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2,1.04442,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3113_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (0% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,N2O,0.01043,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2e,1.20428,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2,1.19362,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3114_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,N2O,0.01043,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2e,1.35348,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2,1.34282,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3115_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (100% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,N2O,0.01043,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_9_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2e,1.15952,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_9_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CO2,1.14886,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_9_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,CH4,0.00022,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3116_9_4,Freighting goods — HGV refrigerated (all diesel) — Rigid (>7.5 tonnes-17 tonnes) (Average laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes),miles,N2O,0.01043,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3118_14_1,Freighting goods — HGV refrigerated (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>17 tonnes),tonne.km,CO2e,0.25145,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3118_14_2,Freighting goods — HGV refrigerated (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>17 tonnes),tonne.km,CO2,0.24908,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
desnz.2025.27_306_3118_14_3,Freighting goods — HGV refrigerated (all diesel) — Rigid (>17 tonnes) (50% Laden),3,Freighting goods / HGV refrigerated (all diesel) / Rigid (>17 tonnes),tonne.km,CH4,4e-05,UK,2025,DESNZ UK Government GHG conversion factors,"2025, flat format v1",Open Government Licence v3.0,2026-09-25
